id,group_id,label,tf_snippet
6.log::p24,6.log,1,"# generated 2025-08-08T07:16:18.527879+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-5w""
  location = ""westeurope""
  resource_group_name = ""rg-prod-eastus-vf""

  ip_configuration {
    name = ""internal-gy""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""uksouth""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-w6""
  resource_group_name = ""rg-prod-eastus-zb""
  virtual_network_name = ""vnet-main-nz""
  address_prefixes     = [""10.0.5.0/24""]
}"
6.log::p25,6.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-i8""
  location = ""eastus2""
  resource_group_name = ""rg-prod-eastus-26""

  ip_configuration {
    name = ""internal-gy""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus2""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-up""
  resource_group_name = ""rg-prod-eastus-12""
  virtual_network_name = ""vnet-main-sp""
  address_prefixes     = [""10.3.8.0/24""]
}
# eof
"
6.log::p26,6.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-5t""
  location = ""eastus2""
  resource_group_name = ""rg-prod-eastus-d4""

  ip_configuration {
    name = ""internal-4k""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""westeurope""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-1j""
  resource_group_name = ""rg-prod-eastus-6f""
  virtual_network_name = ""vnet-main-p8""
  address_prefixes     = [""10.0.7.0/24""]
}"
6.log::p27,6.log,1,"# generated 2025-08-08T07:16:18.527879+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-si""
  location = ""eastus2""
  resource_group_name = ""rg-prod-eastus-9n""

  ip_configuration {
    name = ""internal-b7""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""westeurope""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-4x""
  resource_group_name = ""rg-prod-eastus-2e""
  virtual_network_name = ""vnet-main-k3""
  address_prefixes     = [""10.0.6.0/24""]
}
# eof
"
6.log::p28,6.log,1,"resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-t0""
  location = ""eastus""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-se""
  address_space       = [""10.0.4.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-kk""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.3.2.0/24""]
}
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic-ok-bp""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name

  ip_configuration {
    name = ""internal-2q""
    subnet_id                     = azurerm_subnet.subnet.id
    private_ip_address_allocation = ""westeurope""
  }
}
# eof
"
6.log::p29,6.log,1,"# generated 2025-08-08T07:16:18.527879+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-zk""
  location = ""uksouth""
  resource_group_name = ""rg-prod-eastus-am""

  ip_configuration {
    name = ""internal-ug""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""uksouth""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-ys""
  resource_group_name = ""rg-prod-eastus-m8""
  virtual_network_name = ""vnet-main-t2""
  address_prefixes     = [""10.9.3.0/24""]
}"
6.log::p30,6.log,1,"# generated 2025-08-08T07:16:18.527879+00:00
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-mc""
  location = ""japaneast""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-ix""
  address_space       = [""10.6.5.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-du""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.4.0.0/24""]
}
# eof
"
6.log::p31,6.log,1,"# generated 2025-08-08T07:16:18.527879+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-9r""
  location = ""westeurope""
  resource_group_name = ""rg-prod-eastus-ge""

  ip_configuration {
    name = ""internal-z7""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""uksouth""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-bh""
  resource_group_name = ""rg-prod-eastus-25""
  virtual_network_name = ""vnet-main-ll""
  address_prefixes     = [""10.2.7.0/24""]
}
# eof
"
6.log::p32,6.log,1,"# generated 2025-08-08T07:16:18.527879+00:00
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-5l""
  location = ""westeurope""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-en""
  address_space       = [""10.3.4.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-60""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.5.0.0/24""]
}
# eof
"
6.log::p33,6.log,1,"# generated 2025-08-08T07:16:18.527879+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-jc""
  location = ""eastus2""
  resource_group_name = ""rg-prod-eastus-pp""

  ip_configuration {
    name = ""internal-9g""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""westeurope""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-kd""
  resource_group_name = ""rg-prod-eastus-lk""
  virtual_network_name = ""vnet-main-qz""
  address_prefixes     = [""10.5.8.0/24""]
}
# eof
"
6.log::p34,6.log,1,"# generated 2025-08-08T07:16:18.528880+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-j9""
  location = ""eastus""
  resource_group_name = ""rg-prod-eastus-8c""

  ip_configuration {
    name = ""internal-wn""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus2""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-2y""
  resource_group_name = ""rg-prod-eastus-8f""
  virtual_network_name = ""vnet-main-v2""
  address_prefixes     = [""10.9.6.0/24""]
}"
6.log::p35,6.log,1,"# generated 2025-08-08T07:16:18.528880+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-8b""
  location = ""eastus""
  resource_group_name = ""rg-prod-eastus-fq""

  ip_configuration {
    name = ""internal-np""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus2""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-ce""
  resource_group_name = ""rg-prod-eastus-nl""
  virtual_network_name = ""vnet-main-k8""
  address_prefixes     = [""10.5.6.0/24""]
}
# eof
"
6.log::p36,6.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-1z""
  location = ""japaneast""
  resource_group_name = ""rg-prod-eastus-hw""

  ip_configuration {
    name = ""internal-y9""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""japaneast""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-he""
  resource_group_name = ""rg-prod-eastus-cg""
  virtual_network_name = ""vnet-main-z9""
  address_prefixes     = [""10.1.4.0/24""]
}"
6.log::p37,6.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-z7""
  location = ""uksouth""
  resource_group_name = ""rg-prod-eastus-w2""

  ip_configuration {
    name = ""internal-se""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus2""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-he""
  resource_group_name = ""rg-prod-eastus-2a""
  virtual_network_name = ""vnet-main-tn""
  address_prefixes     = [""10.4.2.0/24""]
}
# eof
"
6.log::p38,6.log,1,"# generated 2025-08-08T07:16:18.528880+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-s1""
  location = ""eastus2""
  resource_group_name = ""rg-prod-eastus-3c""

  ip_configuration {
    name = ""internal-9x""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus2""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-qy""
  resource_group_name = ""rg-prod-eastus-m5""
  virtual_network_name = ""vnet-main-2x""
  address_prefixes     = [""10.6.7.0/24""]
}"
6.log::p39,6.log,1,"# generated 2025-08-08T07:16:18.528880+00:00
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-fl""
  location = ""eastus""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-zm""
  address_space       = [""10.1.8.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-76""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.2.4.0/24""]
}"
6.log::p40,6.log,1,"# generated 2025-08-08T07:16:18.528880+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-ww""
  location = ""eastus""
  resource_group_name = ""rg-prod-eastus-dx""

  ip_configuration {
    name = ""internal-vu""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-gw""
  resource_group_name = ""rg-prod-eastus-6m""
  virtual_network_name = ""vnet-main-7b""
  address_prefixes     = [""10.4.2.0/24""]
}"
6.log::p41,6.log,1,"# generated 2025-08-08T07:16:18.528880+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-1o""
  location = ""eastus""
  resource_group_name = ""rg-prod-eastus-xr""

  ip_configuration {
    name = ""internal-wk""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus2""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-8r""
  resource_group_name = ""rg-prod-eastus-2y""
  virtual_network_name = ""vnet-main-kc""
  address_prefixes     = [""10.4.3.0/24""]
}
# eof
"
6.log::p42,6.log,1,"
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-storage-ok-mf""
  location = ""japaneast""
}

resource ""azurerm_storage_account"" ""sa"" {
  name = ""storaaaaaaaa01-5l""
  resource_group_name      = azurerm_resource_group.rg.name
  location                 = azurerm_resource_group.rg.location
  account_tier             = ""Standard""
  account_replication_type = ""LRS""
}
# eof
"
6.log::p43,6.log,1,"# generated 2025-08-08T07:16:18.528880+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-di""
  location = ""uksouth""
  resource_group_name = ""rg-prod-eastus-eq""

  ip_configuration {
    name = ""internal-fb""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""japaneast""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-85""
  resource_group_name = ""rg-prod-eastus-p8""
  virtual_network_name = ""vnet-main-63""
  address_prefixes     = [""10.8.8.0/24""]
}
# eof
"
6.log::p44,6.log,1,"# generated 2025-08-08T07:16:18.528880+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-5r""
  location = ""japaneast""
  resource_group_name = ""rg-prod-eastus-do""

  ip_configuration {
    name = ""internal-qi""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""uksouth""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-vb""
  resource_group_name = ""rg-prod-eastus-kv""
  virtual_network_name = ""vnet-main-4y""
  address_prefixes     = [""10.7.7.0/24""]
}
# eof
"
6.log::p45,6.log,1,"resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-bb""
  location = ""uksouth""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-un""
  address_space       = [""10.4.5.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-kn""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.6.5.0/24""]
}
resource ""azurerm_route_table"" ""rt"" {
  name = ""rt-ok-qt""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet_route_table_association"" ""assoc"" {
  subnet_id      = azurerm_subnet.subnet.id
  route_table_id = azurerm_route_table.rt.id
}
# eof
"
6.log::p46,6.log,1,"# generated 2025-08-08T07:16:18.528880+00:00
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-71""
  location = ""uksouth""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-hs""
  address_space       = [""10.6.5.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-sb""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.5.8.0/24""]
}
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic-ok-el""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name

  ip_configuration {
    name = ""internal-rq""
    subnet_id                     = azurerm_subnet.subnet.id
    private_ip_address_allocation = ""uksouth""
  }
}"
6.log::p47,6.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-90""
  location = ""uksouth""
  resource_group_name = ""rg-prod-eastus-km""

  ip_configuration {
    name = ""internal-3t""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""japaneast""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-zk""
  resource_group_name = ""rg-prod-eastus-3n""
  virtual_network_name = ""vnet-main-y9""
  address_prefixes     = [""10.2.6.0/24""]
}"
7.log::p00,7.log,1,"resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-82""
  location = ""eastus2""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-1u""
  address_space       = [""10.0.9.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-zv""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.7.4.0/24""]
}"
7.log::p01,7.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-b8""
  location = ""eastus""
  resource_group_name = ""rg-prod-eastus-da""

  ip_configuration {
    name = ""internal-lf""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus2""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-yo""
  resource_group_name = ""rg-prod-eastus-17""
  virtual_network_name = ""vnet-main-50""
  address_prefixes     = [""10.2.3.0/24""]
}"
7.log::p02,7.log,1,"resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-8q""
  location = ""japaneast""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-tt""
  address_space       = [""10.7.8.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-y5""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.6.5.0/24""]
}
# eof
"
7.log::p03,7.log,1,"
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-storage-ok-kk""
  location = ""japaneast""
}

resource ""azurerm_storage_account"" ""sa"" {
  name = ""storaaaaaaaa01-79""
  resource_group_name      = azurerm_resource_group.rg.name
  location                 = azurerm_resource_group.rg.location
  account_tier             = ""Standard""
  account_replication_type = ""LRS""
}"
7.log::p04,7.log,1,"# generated 2025-08-08T07:16:18.528880+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-m7""
  location = ""japaneast""
  resource_group_name = ""rg-prod-eastus-2j""

  ip_configuration {
    name = ""internal-ey""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-n9""
  resource_group_name = ""rg-prod-eastus-38""
  virtual_network_name = ""vnet-main-2k""
  address_prefixes     = [""10.5.7.0/24""]
}
# eof
"
7.log::p05,7.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-ht""
  location = ""westeurope""
  resource_group_name = ""rg-prod-eastus-7z""

  ip_configuration {
    name = ""internal-ew""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""japaneast""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-vi""
  resource_group_name = ""rg-prod-eastus-yt""
  virtual_network_name = ""vnet-main-wb""
  address_prefixes     = [""10.7.3.0/24""]
}
# eof
"
7.log::p06,7.log,1,"resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-x5""
  location = ""eastus""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-rx""
  address_space       = [""10.0.8.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-1k""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.2.6.0/24""]
}
resource ""azurerm_route_table"" ""rt"" {
  name = ""rt-ok-kc""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet_route_table_association"" ""assoc"" {
  subnet_id      = azurerm_subnet.subnet.id
  route_table_id = azurerm_route_table.rt.id
}
# eof
"
7.log::p07,7.log,1,"# generated 2025-08-08T07:16:18.528880+00:00
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-9o""
  location = ""eastus""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-r7""
  address_space       = [""10.2.6.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-87""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.2.0.0/24""]
}"
7.log::p08,7.log,1,"resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-s6""
  location = ""eastus""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-es""
  address_space       = [""10.5.4.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-j3""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.7.8.0/24""]
}
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic-ok-l0""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name

  ip_configuration {
    name = ""internal-xz""
    subnet_id                     = azurerm_subnet.subnet.id
    private_ip_address_allocation = ""japaneast""
  }
}"
7.log::p09,7.log,1,"# generated 2025-08-08T07:16:18.528880+00:00

resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-storage-ok-g4""
  location = ""uksouth""
}

resource ""azurerm_storage_account"" ""sa"" {
  name = ""storaaaaaaaa01-63""
  resource_group_name      = azurerm_resource_group.rg.name
  location                 = azurerm_resource_group.rg.location
  account_tier             = ""Standard""
  account_replication_type = ""LRS""
}
# eof
"
7.log::p10,7.log,1,"resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-7a""
  location = ""eastus2""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-nq""
  address_space       = [""10.2.2.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-jl""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.7.5.0/24""]
}
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic-ok-uu""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name

  ip_configuration {
    name = ""internal-jm""
    subnet_id                     = azurerm_subnet.subnet.id
    private_ip_address_allocation = ""eastus""
  }
}
# eof
"
7.log::p11,7.log,1,"# generated 2025-08-08T07:16:18.528880+00:00
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-w7""
  location = ""japaneast""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-nh""
  address_space       = [""10.6.8.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-8r""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.4.1.0/24""]
}
resource ""azurerm_route_table"" ""rt"" {
  name = ""rt-ok-q9""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet_route_table_association"" ""assoc"" {
  subnet_id      = azurerm_subnet.subnet.id
  route_table_id = azurerm_route_table.rt.id
}"
7.log::p12,7.log,1,"# generated 2025-08-08T07:16:18.528880+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-1y""
  location = ""uksouth""
  resource_group_name = ""rg-prod-eastus-v2""

  ip_configuration {
    name = ""internal-st""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus2""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-n7""
  resource_group_name = ""rg-prod-eastus-e3""
  virtual_network_name = ""vnet-main-6h""
  address_prefixes     = [""10.8.3.0/24""]
}"
7.log::p13,7.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-zr""
  location = ""japaneast""
  resource_group_name = ""rg-prod-eastus-6q""

  ip_configuration {
    name = ""internal-ce""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-ou""
  resource_group_name = ""rg-prod-eastus-uy""
  virtual_network_name = ""vnet-main-la""
  address_prefixes     = [""10.1.3.0/24""]
}"
7.log::p14,7.log,1,"resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-97""
  location = ""eastus2""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-c7""
  address_space       = [""10.6.5.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-bo""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.1.8.0/24""]
}"
7.log::p15,7.log,1,"# generated 2025-08-08T07:16:18.528880+00:00
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-56""
  location = ""japaneast""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-ny""
  address_space       = [""10.6.5.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-xt""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.6.7.0/24""]
}"
7.log::p16,7.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-0i""
  location = ""eastus""
  resource_group_name = ""rg-prod-eastus-aa""

  ip_configuration {
    name = ""internal-ky""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-tt""
  resource_group_name = ""rg-prod-eastus-3i""
  virtual_network_name = ""vnet-main-mj""
  address_prefixes     = [""10.8.2.0/24""]
}
# eof
"
7.log::p17,7.log,1,"# generated 2025-08-08T07:16:18.528880+00:00
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-vq""
  location = ""westeurope""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-y5""
  address_space       = [""10.3.3.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-ib""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.1.1.0/24""]
}
# eof
"
7.log::p18,7.log,1,"resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-30""
  location = ""japaneast""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-lv""
  address_space       = [""10.2.8.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-yl""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.4.3.0/24""]
}"
7.log::p19,7.log,1,"# generated 2025-08-08T07:16:18.528880+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-kc""
  location = ""japaneast""
  resource_group_name = ""rg-prod-eastus-85""

  ip_configuration {
    name = ""internal-6w""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""westeurope""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-pr""
  resource_group_name = ""rg-prod-eastus-97""
  virtual_network_name = ""vnet-main-y2""
  address_prefixes     = [""10.3.6.0/24""]
}
# eof
"
